username,user_id,tweet_id,created_at,text,in_reply_to_user,retweet_count,like_count,reply_count,quote_count
Wendys,59553554,1517602239262699520,2022-04-22 20:32:24+00:00,@withl0veannna Is there a Buck Biscuits Are Back Pack in your future? Click here to confirm your entry: https://t.co/8z3VmRrEeH,1293123230.0,0,0,0,0
Wendys,59553554,1517602157272473600,2022-04-22 20:32:04+00:00,@ddna1903 Wanna win a Buck Biscuits Are Back Pack? Of course you do! Click here to confirm: https://t.co/O5PjwO7JJc,7.942163771752612e+17,0,0,0,0
Wendys,59553554,1517602125412454400,2022-04-22 20:31:57+00:00,@susanmaj67 Wanna win a Buck Biscuits Are Back Pack? Of course you do! Click here to confirm: https://t.co/qRfOP8rGdJ,52529800.0,0,0,0,0
Wendys,59553554,1517601928565374976,2022-04-22 20:31:10+00:00,@RetireRobot Is there a Buck Biscuits Are Back Pack in your future? Click here to confirm your entry: https://t.co/TsbdpFolfy,8.431618887960863e+17,0,0,0,0
Wendys,59553554,1517601821740654594,2022-04-22 20:30:44+00:00,"@elenayeudau Thanks for entering! To make it official official, click here to confirm: https://t.co/KxfTf3dbKx",173113735.0,0,0,0,0
Wendys,59553554,1517601764928892935,2022-04-22 20:30:31+00:00,@Amylong02314886 Is there a Buck Biscuits Are Back Pack in your future? Click here to confirm your entry: https://t.co/vL4k7H34x5,9.521872942026793e+17,0,0,1,0
Wendys,59553554,1517601521306845184,2022-04-22 20:29:33+00:00,@ginitalexa Is there a Buck Biscuits Are Back Pack in your future? Click here to confirm your entry: https://t.co/dge9fWb5Qb,580123353.0,0,0,0,0
Wendys,59553554,1517601125964423170,2022-04-22 20:27:58+00:00,"@kyndalsmith1985 Thanks for entering! To make it official official, click here to confirm: https://t.co/m9olNhun0l",2396822916.0,0,0,0,0
Wendys,59553554,1517600931059273728,2022-04-22 20:27:12+00:00,@MythicalGarden Is there a Buck Biscuits Are Back Pack in your future? Click here to confirm your entry: https://t.co/cp23EUGYjC,85374434.0,0,0,0,0
Wendys,59553554,1517600818756739072,2022-04-22 20:26:45+00:00,@Minntchip Is there a Buck Biscuits Are Back Pack in your future? Click here to confirm your entry: https://t.co/Ktlw5hXDLz,1.5083409773243597e+18,0,0,0,0
Wendys,59553554,1517599936514301952,2022-04-22 20:23:15+00:00,"@ShaniaKent4 Thanks for entering! To make it official official, click here to confirm: https://t.co/C3e8pEyHON",8.250191261500948e+17,0,0,0,0
Wendys,59553554,1517599715000520704,2022-04-22 20:22:22+00:00,@allimfh Wanna win a Buck Biscuits Are Back Pack? Of course you do! Click here to confirm: https://t.co/OqsH6mxLt6,766572726.0,0,0,0,0
Wendys,59553554,1517599688735789056,2022-04-22 20:22:16+00:00,"@missunromantic Thanks for entering! To make it official official, click here to confirm: https://t.co/MTiizuIvtR",7.900732650919649e+17,0,0,0,0
Wendys,59553554,1517599633836593152,2022-04-22 20:22:03+00:00,"@DoURememberZwan Thanks for entering! To make it official official, click here to confirm: https://t.co/RCgBWTrGqd",165961365.0,0,0,0,0
Wendys,59553554,1517599465997320192,2022-04-22 20:21:22+00:00,@DemetriaMark2 Is there a Buck Biscuits Are Back Pack in your future? Click here to confirm your entry: https://t.co/bMNgQlZKwj,1.4585232860155167e+18,0,0,0,0
Wendys,59553554,1517599341405511681,2022-04-22 20:20:53+00:00,@tricia_donnell Wanna win a Buck Biscuits Are Back Pack? Of course you do! Click here to confirm: https://t.co/NpeSPpYrfx,1.0344983728608707e+18,0,0,0,0
Wendys,59553554,1517599064250101762,2022-04-22 20:19:47+00:00,@JustKayla Wanna win a Buck Biscuits Are Back Pack? Of course you do! Click here to confirm: https://t.co/zJnQK9qSH0,829547863.0,0,0,0,0
Wendys,59553554,1517598814093422592,2022-04-22 20:18:47+00:00,@fetawolf Wanna win a Buck Biscuits Are Back Pack? Of course you do! Click here to confirm: https://t.co/lRNGjI2Kav,225666262.0,0,0,0,0
Wendys,59553554,1517598779213496320,2022-04-22 20:18:39+00:00,@JKauff79 Is there a Buck Biscuits Are Back Pack in your future? Click here to confirm your entry: https://t.co/fR8lkl8ZKe,49763402.0,0,0,0,0
Wendys,59553554,1517598737207549952,2022-04-22 20:18:29+00:00,"@itsMrAngeltoyou Thanks for entering! To make it official official, click here to confirm: https://t.co/ItzWaR0uyO",2295317832.0,0,0,0,0
Wendys,59553554,1517598705561526272,2022-04-22 20:18:21+00:00,"@SherKurwa Thanks for entering! To make it official official, click here to confirm: https://t.co/8pkaLYFeRV",26957140.0,0,0,0,0
Wendys,59553554,1517598668244799493,2022-04-22 20:18:12+00:00,@sarahdpennell Is there a Buck Biscuits Are Back Pack in your future? Click here to confirm your entry: https://t.co/OK6McOzJRz,3309557284.0,0,0,0,0
Wendys,59553554,1517598499839348736,2022-04-22 20:17:32+00:00,@badgirlbecca Is there a Buck Biscuits Are Back Pack in your future? Click here to confirm your entry: https://t.co/JaugZKeopU,169177631.0,0,0,0,0
Wendys,59553554,1517598489043255296,2022-04-22 20:17:30+00:00,"@SpiritJohnson4 Thanks for entering! To make it official official, click here to confirm: https://t.co/oCVddjaeZQ",1.4578758143017656e+18,0,0,0,0
Wendys,59553554,1517598456084414467,2022-04-22 20:17:22+00:00,@johnmnzx5 Wanna win a Buck Biscuits Are Back Pack? Of course you do! Click here to confirm: https://t.co/8gwDniXTxz,1.4795586468666286e+18,0,0,0,0
Wendys,59553554,1517598245589069824,2022-04-22 20:16:32+00:00,@frankabigailboo Is there a Buck Biscuits Are Back Pack in your future? Click here to confirm your entry: https://t.co/Ks2YVy7dFO,4246511717.0,0,0,0,0
Wendys,59553554,1517598155088531457,2022-04-22 20:16:10+00:00,@Natitude89 Wanna win a Buck Biscuits Are Back Pack? Of course you do! Click here to confirm: https://t.co/7dwKX2KGtb,1.4709128945608745e+18,0,0,0,0
Wendys,59553554,1517598052554612736,2022-04-22 20:15:45+00:00,@redcerezamami Wanna win a Buck Biscuits Are Back Pack? Of course you do! Click here to confirm: https://t.co/0zbgJv5qz8,1.219304731429892e+18,0,0,0,0
Wendys,59553554,1517597647439286272,2022-04-22 20:14:09+00:00,@kayBkayx3 Is there a Buck Biscuits Are Back Pack in your future? Click here to confirm your entry: https://t.co/Klb3j4aDD4,1655226638.0,0,0,0,0
Wendys,59553554,1517597439930380293,2022-04-22 20:13:19+00:00,@shiftykicks Wanna win a Buck Biscuits Are Back Pack? Of course you do! Click here to confirm: https://t.co/fDMez4wZmY,1.2411576798394655e+18,0,0,0,0
Wendys,59553554,1517597334321905668,2022-04-22 20:12:54+00:00,"@leeeloooh Thanks for entering! To make it official official, click here to confirm: https://t.co/65qzhesSE9",813398599.0,0,0,0,0
Wendys,59553554,1517597237987139585,2022-04-22 20:12:31+00:00,@OldManWizard2 Is there a Buck Biscuits Are Back Pack in your future? Click here to confirm your entry: https://t.co/JNhn04Jj24,1.3277942081455514e+18,0,0,0,0
Wendys,59553554,1517596922130968577,2022-04-22 20:11:16+00:00,"@LittleMissCate Thanks for entering! To make it official official, click here to confirm: https://t.co/pfwZ90Ejah",1.3907903170711675e+18,0,0,0,0
Wendys,59553554,1517596897405542400,2022-04-22 20:11:10+00:00,@erikalo91623970 Is there a Buck Biscuits Are Back Pack in your future? Click here to confirm your entry: https://t.co/vYZJH8QzhY,1.257333579555586e+18,0,0,0,0
Wendys,59553554,1517596816648327174,2022-04-22 20:10:51+00:00,@nicolecollege Is there a Buck Biscuits Are Back Pack in your future? Click here to confirm your entry: https://t.co/USHxejBlnT,8.530793016834253e+17,0,0,0,0
Wendys,59553554,1517596779776196608,2022-04-22 20:10:42+00:00,"@khom01 Thanks for entering! To make it official official, click here to confirm: https://t.co/VXtMMbO3iG",2835686331.0,0,0,0,0
Wendys,59553554,1517596615971938305,2022-04-22 20:10:03+00:00,@Rickyxle Wanna win a Buck Biscuits Are Back Pack? Of course you do! Click here to confirm: https://t.co/GXKcHorjg4,4730374314.0,0,0,0,0
Wendys,59553554,1517596401143889920,2022-04-22 20:09:12+00:00,"@franchisewolf @jappleby Wait, but I do that…",1.399844745808171e+18,0,52,1,1
Wendys,59553554,1517596389483626496,2022-04-22 20:09:09+00:00,"@QuelPerez Thanks for entering! To make it official official, click here to confirm: https://t.co/vfTwRTAOmU",69660300.0,0,0,0,0
Wendys,59553554,1517596378297511937,2022-04-22 20:09:06+00:00,"@Lisamarie069 Thanks for entering! To make it official official, click here to confirm: https://t.co/ur4CoUEvmk",34708579.0,0,0,0,0
Wendys,59553554,1517596216661524481,2022-04-22 20:08:28+00:00,@0foodee Is there a Buck Biscuits Are Back Pack in your future? Click here to confirm your entry: https://t.co/bG2L5wY13S,781811532.0,0,0,0,0
Wendys,59553554,1517596075669995523,2022-04-22 20:07:54+00:00,@geminieyez83 Is there a Buck Biscuits Are Back Pack in your future? Click here to confirm your entry: https://t.co/FGtjKHcthy,292113742.0,0,0,0,0
Wendys,59553554,1517596026315677696,2022-04-22 20:07:42+00:00,@martar_85 @TheChainsmokers So tru.,1.4803028161995407e+18,0,1,0,0
Wendys,59553554,1517595799940706306,2022-04-22 20:06:48+00:00,@Anitalach407 Wanna win a Buck Biscuits Are Back Pack? Of course you do! Click here to confirm: https://t.co/o9cXiRPpW4,1.4961833772795249e+18,0,0,0,0
Wendys,59553554,1517595666524082176,2022-04-22 20:06:17+00:00,@SweatingSchizo @KennyBee2020 I’d try it tbh.,1.0979661168388219e+18,0,2,1,0
Wendys,59553554,1517595390828187648,2022-04-22 20:05:11+00:00,@jen_wilson1015 Is there a Buck Biscuits Are Back Pack in your future? Click here to confirm your entry: https://t.co/o59bZl5BT1,1.423308582217474e+18,0,0,0,0
Wendys,59553554,1517595296091582465,2022-04-22 20:04:48+00:00,@Dauggiestyle Is there a Buck Biscuits Are Back Pack in your future? Click here to confirm your entry: https://t.co/aJb15iZr8L,294885395.0,0,0,0,0
Wendys,59553554,1517595140306657283,2022-04-22 20:04:11+00:00,@JackieF20601663 Wanna win a Buck Biscuits Are Back Pack? Of course you do! Click here to confirm: https://t.co/oLUmPWIlrt,1.4439753877472092e+18,0,0,0,0
Wendys,59553554,1517595134283628551,2022-04-22 20:04:10+00:00,@FutbolorSoccer Wanna win a Buck Biscuits Are Back Pack? Of course you do! Click here to confirm: https://t.co/eQZg3dgj2k,27454178.0,0,0,0,0
Wendys,59553554,1517595035176423424,2022-04-22 20:03:46+00:00,@hmarocco67 Is there a Buck Biscuits Are Back Pack in your future? Click here to confirm your entry: https://t.co/D4tWnWNqgb,101079414.0,0,0,0,0
Wendys,59553554,1517594942184599560,2022-04-22 20:03:24+00:00,@doodleos Is there a Buck Biscuits Are Back Pack in your future? Click here to confirm your entry: https://t.co/Q01S3YMkVs,56015435.0,0,0,0,0
Wendys,59553554,1517594350720626692,2022-04-22 20:01:03+00:00,"@FunnyScribe Thanks for entering! To make it official official, click here to confirm: https://t.co/VpRUa8MxpA",823780933.0,0,0,0,0
Wendys,59553554,1517593620462845953,2022-04-22 19:58:09+00:00,@Nikitawashere Is there a Buck Biscuits Are Back Pack in your future? Click here to confirm your entry: https://t.co/pMjJYAbBAN,1.1911057053080822e+18,0,0,0,0
Wendys,59553554,1517592643282350080,2022-04-22 19:54:16+00:00,"@JessicaMoo23 Thanks for entering! To make it official official, click here to confirm: https://t.co/hAsP4V1Knd",1855906064.0,0,0,0,0
Wendys,59553554,1517592199994777601,2022-04-22 19:52:30+00:00,@_0lex Is there a Buck Biscuits Are Back Pack in your future? Click here to confirm your entry: https://t.co/sySU8P1Zqr,4856237783.0,0,0,0,0
Wendys,59553554,1517592094881234944,2022-04-22 19:52:05+00:00,"@smp4201 Thanks for entering! To make it official official, click here to confirm: https://t.co/KFMX7t7yxb",2209888747.0,0,0,0,0
Wendys,59553554,1517591909262368769,2022-04-22 19:51:21+00:00,@ivichiong Wanna win a Buck Biscuits Are Back Pack? Of course you do! Click here to confirm: https://t.co/S8cLP4mNYT,969326694.0,0,0,0,0
Wendys,59553554,1517591855969488900,2022-04-22 19:51:08+00:00,@SSchellhamer Is there a Buck Biscuits Are Back Pack in your future? Click here to confirm your entry: https://t.co/XJwn9kWFcv,1286478079.0,0,0,0,0
Wendys,59553554,1517591780845395970,2022-04-22 19:50:50+00:00,"@Markii02001222 Thanks for entering! To make it official official, click here to confirm: https://t.co/h7CTsxgram",1.4587837493411226e+18,0,0,2,0
Wendys,59553554,1517591757835456512,2022-04-22 19:50:45+00:00,@thatguygio21 Wanna win a Buck Biscuits Are Back Pack? Of course you do! Click here to confirm: https://t.co/rivjdS5YNW,850322671.0,0,0,0,0
Wendys,59553554,1517591507699703808,2022-04-22 19:49:45+00:00,@jenha80 Wanna win a Buck Biscuits Are Back Pack? Of course you do! Click here to confirm: https://t.co/GUvCU5kTJJ,710088001.0,0,0,0,0
Wendys,59553554,1517591356293750793,2022-04-22 19:49:09+00:00,@siesta_reina Thanks for participating! Your Wendy’s Buck Biscuits Are Back Pack is on its way now!,1.4389150325412372e+18,0,1,0,0
Wendys,59553554,1517591058544304128,2022-04-22 19:47:58+00:00,"@BewitchedBelle7 Thanks for entering! To make it official official, click here to confirm: https://t.co/Dm10CLdM67",29345364.0,0,0,0,0
Wendys,59553554,1517590871809605633,2022-04-22 19:47:13+00:00,@eskaye Is there a Buck Biscuits Are Back Pack in your future? Click here to confirm your entry: https://t.co/aXqi7XzNFr,15714124.0,0,0,0,0
Wendys,59553554,1517590551784263682,2022-04-22 19:45:57+00:00,@followcindy Is there a Buck Biscuits Are Back Pack in your future? Click here to confirm your entry: https://t.co/3WotKOniru,33825878.0,0,0,0,0
Wendys,59553554,1517590484813815808,2022-04-22 19:45:41+00:00,@islandbettina Is there a Buck Biscuits Are Back Pack in your future? Click here to confirm your entry: https://t.co/xGPE81RaBl,7.057968368256369e+17,0,0,0,0
Wendys,59553554,1517590122631516163,2022-04-22 19:44:15+00:00,@zin_leyraud Wanna win a Buck Biscuits Are Back Pack? Of course you do! Click here to confirm: https://t.co/0bR0OPeH9g,4255594099.0,0,0,0,0
Wendys,59553554,1517590077970567172,2022-04-22 19:44:04+00:00,@JeremyJoseph9 Is there a Buck Biscuits Are Back Pack in your future? Click here to confirm your entry: https://t.co/Q4TbPQcz49,513685369.0,0,0,0,0
Wendys,59553554,1517589980897587204,2022-04-22 19:43:41+00:00,"@KevinLawLee Thanks for entering! To make it official official, click here to confirm: https://t.co/7q058sElR2",570097786.0,0,0,0,0
Wendys,59553554,1517589679725555712,2022-04-22 19:42:29+00:00,@spacechicken024 Is there a Buck Biscuits Are Back Pack in your future? Click here to confirm your entry: https://t.co/KwcFebAGLU,1.4518370632720957e+18,0,0,0,0
Wendys,59553554,1517589516139307012,2022-04-22 19:41:50+00:00,@schmoome1 Wanna win a Buck Biscuits Are Back Pack? Of course you do! Click here to confirm: https://t.co/SZGiPUaY2o,1.3439734226325627e+18,0,0,0,0
Wendys,59553554,1517588858149511168,2022-04-22 19:39:13+00:00,"@JordanaRD Thanks for entering! To make it official official, click here to confirm: https://t.co/AJpeuL44Eb",1.282366403031511e+18,0,0,0,0
Wendys,59553554,1517588791778758656,2022-04-22 19:38:58+00:00,@RubiColon5 Is there a Buck Biscuits Are Back Pack in your future? Click here to confirm your entry: https://t.co/Y5UKGgS4CX,1.4893092675302892e+18,0,0,0,0
Wendys,59553554,1517588636467871746,2022-04-22 19:38:21+00:00,@marisolwendy91 Wanna win a Buck Biscuits Are Back Pack? Of course you do! Click here to confirm: https://t.co/LU2caQGd1E,2531916164.0,0,0,0,0
Wendys,59553554,1517588056030777347,2022-04-22 19:36:02+00:00,@BrisIsShocked Is there a Buck Biscuits Are Back Pack in your future? Click here to confirm your entry: https://t.co/g2WDSciMvD,1.2802320229762908e+18,0,0,0,0
Wendys,59553554,1517587933234180097,2022-04-22 19:35:33+00:00,@4Gin4Fan4Ever4 Wanna win a Buck Biscuits Are Back Pack? Of course you do! Click here to confirm: https://t.co/tqx8PpAuuz,513707677.0,0,0,0,0
Wendys,59553554,1517587749607555075,2022-04-22 19:34:49+00:00,"@AnOtakuKid Thanks for entering! To make it official official, click here to confirm: https://t.co/HEh5zVFY0H",1056864758.0,0,0,0,0
Wendys,59553554,1517587708666908672,2022-04-22 19:34:39+00:00,@RobertNBurns Is there a Buck Biscuits Are Back Pack in your future? Click here to confirm your entry: https://t.co/GYZ8EGoKgK,312767365.0,0,0,0,0
Wendys,59553554,1517587465216749569,2022-04-22 19:33:41+00:00,@karenwilletp1 Is there a Buck Biscuits Are Back Pack in your future? Click here to confirm your entry: https://t.co/WYkFd0fRwA,1653857005.0,0,0,0,0
Wendys,59553554,1517586601320325127,2022-04-22 19:30:15+00:00,@xxyyzz88 Is there a Buck Biscuits Are Back Pack in your future? Click here to confirm your entry: https://t.co/f67LLaCwsP,108417113.0,0,0,0,0
Wendys,59553554,1517586441097912320,2022-04-22 19:29:37+00:00,"@RealDiggler Thanks for entering! To make it official official, click here to confirm: https://t.co/ODFdZUjXWL",7.990419569701642e+17,0,0,0,0
Wendys,59553554,1517586376409198592,2022-04-22 19:29:22+00:00,@Tammi34954819 Wanna win a Buck Biscuits Are Back Pack? Of course you do! Click here to confirm: https://t.co/NzJ881jBu0,1.3776193659112735e+18,0,0,0,0
Wendys,59553554,1517586247186890754,2022-04-22 19:28:51+00:00,@Sonam09810558 Is there a Buck Biscuits Are Back Pack in your future? Click here to confirm your entry: https://t.co/6Th8z57qV7,1.3773293954891817e+18,0,0,0,0
Wendys,59553554,1517585782541856768,2022-04-22 19:27:00+00:00,@tommyford__ Wanna win a Buck Biscuits Are Back Pack? Of course you do! Click here to confirm: https://t.co/ToWOrtpLnE,49399043.0,0,0,0,0
Wendys,59553554,1517585495865372674,2022-04-22 19:25:52+00:00,"@Carolin16353016 Thanks for entering! To make it official official, click here to confirm: https://t.co/SWd4nCYiCt",8.926400450178662e+17,0,0,0,0
Wendys,59553554,1517585348360130566,2022-04-22 19:25:17+00:00,@dadekid142 Wanna win a Buck Biscuits Are Back Pack? Of course you do! Click here to confirm: https://t.co/t1WguxMJ4I,1.2491027299154289e+18,0,0,0,0
Wendys,59553554,1517585308912607233,2022-04-22 19:25:07+00:00,@okayy_13 Wanna win a Buck Biscuits Are Back Pack? Of course you do! Click here to confirm: https://t.co/5Ml88AtdWU,1.2632046674014618e+18,0,0,0,0
Wendys,59553554,1517585090116820992,2022-04-22 19:24:15+00:00,@Tonyf9685 Is there a Buck Biscuits Are Back Pack in your future? Click here to confirm your entry: https://t.co/9v375lKBro,18328142.0,0,0,0,0
Wendys,59553554,1517584974895104000,2022-04-22 19:23:48+00:00,"@danielepokao Thanks for entering! To make it official official, click here to confirm: https://t.co/Z5d9CvrJXE",542795475.0,0,0,0,0
Wendys,59553554,1517584581737730048,2022-04-22 19:22:14+00:00,@maf0241 Wanna win a Buck Biscuits Are Back Pack? Of course you do! Click here to confirm: https://t.co/DK7QuVo8tg,713416220.0,0,0,0,0
Wendys,59553554,1517584173720080385,2022-04-22 19:20:37+00:00,@MagicKing__ Wanna win a Buck Biscuits Are Back Pack? Of course you do! Click here to confirm: https://t.co/AcFEnLuIzZ,1.0327082854876365e+18,0,0,0,0
Wendys,59553554,1517583985102266368,2022-04-22 19:19:52+00:00,"@ez3pz3 Thanks for entering! To make it official official, click here to confirm: https://t.co/Ba9BL4447X",2417788548.0,0,0,0,0
Wendys,59553554,1517583967175815175,2022-04-22 19:19:47+00:00,@Hugo_Tweetss Is there a Buck Biscuits Are Back Pack in your future? Click here to confirm your entry: https://t.co/Bo2ea4S7UJ,352977698.0,0,0,0,0
Wendys,59553554,1517583941775114243,2022-04-22 19:19:41+00:00,@aycslaps Wanna win a Buck Biscuits Are Back Pack? Of course you do! Click here to confirm: https://t.co/nz7GhDr7pw,1.4579061670620365e+18,0,0,0,0
Wendys,59553554,1517583867904987136,2022-04-22 19:19:24+00:00,@middayautumn Is there a Buck Biscuits Are Back Pack in your future? Click here to confirm your entry: https://t.co/ya1GGoxlTo,629670081.0,0,0,0,0
Wendys,59553554,1517583595778551811,2022-04-22 19:18:19+00:00,@Dragonlily1221 Is there a Buck Biscuits Are Back Pack in your future? Click here to confirm your entry: https://t.co/hmoTT413ND,8.121569067311636e+17,0,0,0,0
Wendys,59553554,1517583513473757185,2022-04-22 19:17:59+00:00,@chrissy375 Is there a Buck Biscuits Are Back Pack in your future? Click here to confirm your entry: https://t.co/6NfflDA6ir,176112418.0,0,1,1,0
Wendys,59553554,1517583487590703105,2022-04-22 19:17:53+00:00,@stacy64479425 Is there a Buck Biscuits Are Back Pack in your future? Click here to confirm your entry: https://t.co/t88VvdDVAm,1.334314503215919e+18,0,0,0,0
Wendys,59553554,1517583460382044160,2022-04-22 19:17:46+00:00,"@V3G3TA619 Thanks for entering! To make it official official, click here to confirm: https://t.co/bhnx583ter",404340998.0,0,1,1,0
Wendys,59553554,1517583231809433608,2022-04-22 19:16:52+00:00,@allison_tish Is there a Buck Biscuits Are Back Pack in your future? Click here to confirm your entry: https://t.co/0vfcxjmU6h,1.2515001849174671e+18,0,0,0,0
Wendys,59553554,1517582534992924673,2022-04-22 19:14:06+00:00,"@closed_circles Thanks for entering! To make it official official, click here to confirm: https://t.co/xXggh7JRTg",1.5055806842572104e+18,0,0,0,0
Wendys,59553554,1517582505595097091,2022-04-22 19:13:59+00:00,"@DaveLengel Thanks for entering! To make it official official, click here to confirm: https://t.co/LOIgZMSHze",25047830.0,0,0,0,0
Wendys,59553554,1517582426473742341,2022-04-22 19:13:40+00:00,@soni57 Is there a Buck Biscuits Are Back Pack in your future? Click here to confirm your entry: https://t.co/bjTeLov8T5,57059031.0,0,0,0,0
Wendys,59553554,1517582361059282945,2022-04-22 19:13:24+00:00,@CalTwelve Wanna win a Buck Biscuits Are Back Pack? Of course you do! Click here to confirm: https://t.co/uriNv3ATnQ,1.3617383947290214e+18,0,0,0,0
Wendys,59553554,1517582332210855937,2022-04-22 19:13:17+00:00,@CindyTapper Wanna win a Buck Biscuits Are Back Pack? Of course you do! Click here to confirm: https://t.co/I88OVY4U5K,391071098.0,0,0,0,0
Wendys,59553554,1517582195833163776,2022-04-22 19:12:45+00:00,"@HeatherTakae Thanks for entering! To make it official official, click here to confirm: https://t.co/WTPOoexw1x",1.5162644944685875e+18,0,0,0,0
Wendys,59553554,1517582192523857921,2022-04-22 19:12:44+00:00,@ValleyDxnny Is there a Buck Biscuits Are Back Pack in your future? Click here to confirm your entry: https://t.co/5vHe6Cs5Kt,7.978469079723581e+17,0,0,0,0
Wendys,59553554,1517581931294167041,2022-04-22 19:11:42+00:00,@PINKKY35 Wanna win a Buck Biscuits Are Back Pack? Of course you do! Click here to confirm: https://t.co/O4KDbpMkSX,66185847.0,0,0,0,0
Wendys,59553554,1517581763870142466,2022-04-22 19:11:02+00:00,@just_laurie_ Is there a Buck Biscuits Are Back Pack in your future? Click here to confirm your entry: https://t.co/YrQfegeMAZ,482386025.0,0,0,0,0
Wendys,59553554,1517581390040154113,2022-04-22 19:09:33+00:00,@Veronic36943135 Is there a Buck Biscuits Are Back Pack in your future? Click here to confirm your entry: https://t.co/IiGm0wqs1R,1.187069071855997e+18,0,0,0,0
Wendys,59553554,1517581219516538883,2022-04-22 19:08:52+00:00,@ballmina1 Is there a Buck Biscuits Are Back Pack in your future? Click here to confirm your entry: https://t.co/n8KkaxnwEr,9.656553169174651e+17,0,0,0,0
Wendys,59553554,1517581073215012865,2022-04-22 19:08:17+00:00,"@marshermellon Thanks for entering! To make it official official, click here to confirm: https://t.co/CUnDdfSMsk",2610889956.0,0,0,0,0
Wendys,59553554,1517580874195349505,2022-04-22 19:07:30+00:00,@katlinevans2 Wanna win a Buck Biscuits Are Back Pack? Of course you do! Click here to confirm: https://t.co/K584lA51TV,4436344281.0,0,0,0,0
Wendys,59553554,1517580843518205953,2022-04-22 19:07:23+00:00,@cin_d58 Wanna win a Buck Biscuits Are Back Pack? Of course you do! Click here to confirm: https://t.co/VGXoMsIzES,1.2673262500220355e+18,0,0,0,0
Wendys,59553554,1517580651096154119,2022-04-22 19:06:37+00:00,@Jamie31701798 Wanna win a Buck Biscuits Are Back Pack? Of course you do! Click here to confirm: https://t.co/Q45gUCzTIX,1.3610359708758467e+18,0,0,0,0
Wendys,59553554,1517580516383469572,2022-04-22 19:06:05+00:00,@Mario9j Is there a Buck Biscuits Are Back Pack in your future? Click here to confirm your entry: https://t.co/535o9ve4r7,60281996.0,0,0,0,0
Wendys,59553554,1517580488801759232,2022-04-22 19:05:58+00:00,@nsheikh8104 Is there a Buck Biscuits Are Back Pack in your future? Click here to confirm your entry: https://t.co/bPvzwFgYUK,1.3400414673189642e+18,0,0,0,0
Wendys,59553554,1517580328344473600,2022-04-22 19:05:20+00:00,@therealpaulhan Is there a Buck Biscuits Are Back Pack in your future? Click here to confirm your entry: https://t.co/O9P33zNqMM,4542142814.0,0,0,0,0
Wendys,59553554,1517580297172398083,2022-04-22 19:05:12+00:00,@scarlett_novak Wanna win a Buck Biscuits Are Back Pack? Of course you do! Click here to confirm: https://t.co/nQCA27s8vl,470864439.0,0,0,0,0
Wendys,59553554,1517579873862275076,2022-04-22 19:03:31+00:00,@ohlala_angela Is there a Buck Biscuits Are Back Pack in your future? Click here to confirm your entry: https://t.co/BFMm8Ot1zh,2834978859.0,0,0,0,0
Wendys,59553554,1517579761408749577,2022-04-22 19:03:05+00:00,@ItsPirrip Wanna win a Buck Biscuits Are Back Pack? Of course you do! Click here to confirm: https://t.co/KUywqP0qfz,163760150.0,0,0,0,0
Wendys,59553554,1517579666172915712,2022-04-22 19:02:42+00:00,"@LeesaG19 Thanks for entering! To make it official official, click here to confirm: https://t.co/XKjDIiPO88",1.2997217406549893e+18,0,0,0,0
Wendys,59553554,1517579560249958400,2022-04-22 19:02:17+00:00,@calderon15_nate Is there a Buck Biscuits Are Back Pack in your future? Click here to confirm your entry: https://t.co/CB6qoLyxK0,1.5175789061145272e+18,0,0,0,0
Wendys,59553554,1517579056723726340,2022-04-22 19:00:17+00:00,@amanda_steveson Is there a Buck Biscuits Are Back Pack in your future? Click here to confirm your entry: https://t.co/3r2fnu40WF,3271219394.0,0,0,0,0
Wendys,59553554,1517578616904818701,2022-04-22 18:58:32+00:00,@venturewithlani Is there a Buck Biscuits Are Back Pack in your future? Click here to confirm your entry: https://t.co/mBugbHPS0y,24249580.0,0,0,0,0
Wendys,59553554,1517578261995401220,2022-04-22 18:57:07+00:00,@badazz818 Wanna win a Buck Biscuits Are Back Pack? Of course you do! Click here to confirm: https://t.co/zAuUWI5rCC,1069320930.0,0,0,0,0
Wendys,59553554,1517578091694067714,2022-04-22 18:56:26+00:00,"@Greeneyedbeenaa Thanks for entering! To make it official official, click here to confirm: https://t.co/TO4X02QZpS",1.4538701784548844e+18,0,1,0,0
Wendys,59553554,1517578078645592066,2022-04-22 18:56:23+00:00,"@marisabaram Thanks for entering! To make it official official, click here to confirm: https://t.co/h1uTSS1AVa",33726818.0,0,0,0,0
Wendys,59553554,1517578061633495042,2022-04-22 18:56:19+00:00,"@DetailMyLife Thanks for entering! To make it official official, click here to confirm: https://t.co/8GrVtNox3f",107087931.0,0,0,0,0
Wendys,59553554,1517577890694680577,2022-04-22 18:55:39+00:00,@mystthill Wanna win a Buck Biscuits Are Back Pack? Of course you do! Click here to confirm: https://t.co/lhFyurlBHm,73308726.0,0,0,0,0
Wendys,59553554,1517577857496715265,2022-04-22 18:55:31+00:00,@24briza Wanna win a Buck Biscuits Are Back Pack? Of course you do! Click here to confirm: https://t.co/4vGI9qAPQr,465238763.0,0,0,0,0
Wendys,59553554,1517577731961147393,2022-04-22 18:55:01+00:00,@wesrives Is there a Buck Biscuits Are Back Pack in your future? Click here to confirm your entry: https://t.co/chQNYSHony,26639908.0,0,0,0,0
